url,url_type,cohort,live_status,redirect_to,robots,canonical,action,recommendation,last_crawled
"https://www.the-anchor.pub/_next/static/css/2bf1ac2f86078156.css?dpl=dpl_9wr8UjdWs8meC14dzWVKC2W7mzjb","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-22"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_9wr8UjdWs8meC14dzWVKC2W7mzjb","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-22"
"https://www.the-anchor.pub/_next/static/css/2bf1ac2f86078156.css?dpl=dpl_jkva37eLBAmytcfqs5GL6JRapKTo","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-22"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_jkva37eLBAmytcfqs5GL6JRapKTo","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-22"
"https://www.the-anchor.pub/about/the-anchor-facts","page","other","200","","index, follow","https://www.the-anchor.pub/about/the-anchor-facts","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-05-22"
"https://www.the-anchor.pub/_next/static/css/88e75e7f59cbd3a3.css?dpl=dpl_81GA2PMBSZCfvi4HuL2m866MZ4C1","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-21"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_81GA2PMBSZCfvi4HuL2m866MZ4C1","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-21"
"https://www.the-anchor.pub/_next/static/css/1641101da898dd6d.css?dpl=dpl_9Hc2Ax56j6egLYTGHN44dmZocAdx","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-21"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_9Hc2Ax56j6egLYTGHN44dmZocAdx","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-21"
"https://www.the-anchor.pub/blog/tag/heathrow","page","tag","200","","index, follow","https://www.the-anchor.pub/blog/tag/heathrow","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-05-17"
"https://www.the-anchor.pub/events/quiz-night-2026-05-06/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-15"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_Ay5uuUZjHtod25hSD3ALdnpULsMB","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-15"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_9e5R4Q4ztUqHbsJu2wKj7EGL7YgW","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-15"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_6DrN8cUHhdb65YDyfzFQ7JGsZ7K3","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-15"
"https://www.the-anchor.pub/icon?4c02cac85ccb86f9","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-05-15"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_BxxuxB2L4SkCmCD7yUbiscucpPAr","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-15"
"https://www.the-anchor.pub/_next/static/css/5a500844a8693c4b.css?dpl=dpl_2escMthZCjA5fnhLtVGYnRfZqtvY","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-14"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_2escMthZCjA5fnhLtVGYnRfZqtvY","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-14"
"https://www.the-anchor.pub/_next/static/css/887a0cf3c0188fcd.css?dpl=dpl_AZ7JT6VNwGEgNWX7LZtiajTvsFDd","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-13"
"https://www.the-anchor.pub/events/gavin-and-stacey-quiz-night-2026-05-15/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-13"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_GfjVaLsGnbjohbpp4S8qes4FVxSv","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-12"
"https://www.the-anchor.pub/_next/static/css/4fe37c17172cba03.css?dpl=dpl_GfjVaLsGnbjohbpp4S8qes4FVxSv","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-12"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_7PuGZzpMZhFQRnQj2cT94GVfriKR","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-12"
"https://www.the-anchor.pub/_next/static/css/3ff732ca48cd3b70.css?dpl=dpl_8gSJe73AJSUUg1Hi8W2x3JPi96ep","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-12"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_8gSJe73AJSUUg1Hi8W2x3JPi96ep","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-12"
"https://www.the-anchor.pub/_next/static/css/3ce3453a97a7fc03.css?dpl=dpl_BEbLQ8cvwbp9ks62VXndQPh2XyJF","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_BEbLQ8cvwbp9ks62VXndQPh2XyJF","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/1ee043d4d0dd2b2e.css?dpl=dpl_7PuGZzpMZhFQRnQj2cT94GVfriKR","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_GHx2QqKdxkLc9eqqvLf3kdkX2fzJ","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/e7d2d7ceaaa1dc22.css?dpl=dpl_GHx2QqKdxkLc9eqqvLf3kdkX2fzJ","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_Hw9p1hyXmKjv47PapKfDx9PTPytq","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-11"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_FttCiG6GFXWcH3x1GeCSFS5d31vr","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-10"
"https://www.the-anchor.pub/_next/static/css/e7d2d7ceaaa1dc22.css?dpl=dpl_FttCiG6GFXWcH3x1GeCSFS5d31vr","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-10"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_8F17WBHC2HMLHjcsckQro4AFf943","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-09"
"https://www.the-anchor.pub/_next/static/css/801c62567e80c158.css?dpl=dpl_CJAriYYsp88w7yR6DHnQW3LCzD7t","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_CJAriYYsp88w7yR6DHnQW3LCzD7t","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/b959534fcab63b7d.css?dpl=dpl_AUV7qFMwXAWvF7d9vZ9WUVH5xAWi","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/63c5f6607fe969b5.css?dpl=dpl_8F17WBHC2HMLHjcsckQro4AFf943","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_FGuoXEMD4xnsEsWMd5YadixECSbw","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/66adcb67559bfc27.css?dpl=dpl_7GBUebFcXVqdkfFk9JzoXfFmA477","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_598rhSock4yengALP87CjrnmosEY","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/801c62567e80c158.css?dpl=dpl_G85ZMxmFo7AouxbLjwHFEBbyVbX1","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-08"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_AUV7qFMwXAWvF7d9vZ9WUVH5xAWi","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-07"
"https://www.the-anchor.pub/_next/static/css/77c19211774f1694.css?dpl=dpl_598rhSock4yengALP87CjrnmosEY","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-07"
"https://www.the-anchor.pub/events/live-music-jessica-lovelock-2026-05-23/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-07"
"https://www.the-anchor.pub/events/music-bingo-2026-05-08/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-06"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_2kd4kcK7fB9ZZBzMkaaHhGxSPwph","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-05"
"https://www.the-anchor.pub/events/cash-bingo-night-near-heathrow-2026-04-29/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-05"
"https://www.the-anchor.pub/_next/static/css/bc201f37565bfb12.css?dpl=dpl_7GBUebFcXVqdkfFk9JzoXfFmA477","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-04"
"https://www.the-anchor.pub/events/pub-quiz-night-2026-05-06/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-05-04"
"https://www.the-anchor.pub/private-hire/near/ashford-hospital","page","private_hire","200","","index, follow","https://www.the-anchor.pub/private-hire/near/ashford-hospital","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-05-04"
"https://www.the-anchor.pub/_next/static/css/5ea97340cad5e518.css?dpl=dpl_5x6wWU5u6EcaVzJJ3hPC11oBiyjm","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-04"
"https://www.the-anchor.pub/_next/static/css/29e7eb65a1dc213b.css?dpl=dpl_9e5R4Q4ztUqHbsJu2wKj7EGL7YgW","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-05-01"
"https://www.the-anchor.pub/events/cash-bingo-2026-04-29/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-30"
"https://www.the-anchor.pub/events/cash-bingo-2026-05-20/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-29"
"https://www.the-anchor.pub/_next/static/css/ee838c7e2845dfcc.css?dpl=dpl_FGuoXEMD4xnsEsWMd5YadixECSbw","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-04-27"
"https://www.the-anchor.pub/_next/static/css/e6d53f767da95b45.css?dpl=dpl_AamFHQQp6bV9LSijEdVfnKmXj6Ls","static_asset","static_asset","","","","","no-action-non-page","Hashed/static asset — clears after the robots dpl= recrawl; no content work.","2026-04-23"
"https://www.the-anchor.pub/events/music-bingo-2026-04-24/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-22"
"https://www.the-anchor.pub/blog/what-is-race-night","page","post","200","","index, follow","https://www.the-anchor.pub/blog/what-is-race-night","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-04-18"
"https://www.the-anchor.pub/events/drag-cabaret-karaoke-may--2025/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-16"
"https://www.the-anchor.pub/blog/christening-party-ideas-venues","page","post","200","","index, follow","https://www.the-anchor.pub/blog/christening-party-ideas-venues","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-04-16"
"https://www.the-anchor.pub/blog/leaving-party-ideas","page","post","200","","index, follow","https://www.the-anchor.pub/blog/leaving-party-ideas","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-04-16"
"https://www.the-anchor.pub/events/twisted-fairytale-halloween-party-2025-11-01/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-12"
"https://www.the-anchor.pub/blog/tag/charity","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-07"
"https://www.the-anchor.pub/events/cash-bingo-2026-02-18/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-04-05"
"https://www.the-anchor.pub/event-details/the-anchors-christmas-market-host-table-bookings","legacy_wix","event","301","/whats-on","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-04-04"
"https://www.the-anchor.pub/drinks/wine","redirect_source","drink","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-04"
"https://www.the-anchor.pub/heathrow-parking/terminal-5","page","other","200","","index, follow","https://www.the-anchor.pub/heathrow-parking/terminal-5","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-04-03"
"https://www.the-anchor.pub/blog/tag/easter","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-02"
"https://www.the-anchor.pub/event-details/sunday-lunch-at-the-anchor-pre-order-before-saturday-at-1pm-2025-08-31-12-00","legacy_wix","event","301","/whats-on","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-04-02"
"https://www.the-anchor.pub/private-hire/near/stockley-park","page","private_hire","200","","index, follow","https://www.the-anchor.pub/private-hire/near/stockley-park","manual-review-page","Indexable 200 but not indexed — add internal links from strong hubs (home, /whats-on, /food-menu) + ensure distinct search intent; then Request Indexing.","2026-04-02"
"https://www.the-anchor.pub/blog/tag/summer","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-02"
"https://www.the-anchor.pub/blog/tag/live-sports","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-02"
"https://www.the-anchor.pub/book-table?purpose=sunday_lunch","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-04-01"
"https://www.the-anchor.pub/blog/tag/mothers-day","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-04-01"
"https://www.the-anchor.pub/blog/tag/events","page","tag","200","","noindex, follow","https://www.the-anchor.pub/blog/tag/events","intentional-noindex","noindex present — expected; no action.","2026-03-31"
"https://www.the-anchor.pub/events/sleigh-that-tune-2025-12-03/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-31"
"https://www.the-anchor.pub/blog/tag/fathers-day","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-31"
"https://www.the-anchor.pub/events/drag-cabaret-karaoke-march--2025/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-30"
"https://www.the-anchor.pub/post/experience-the-magic-at-the-anchor-s-christmas-market","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-29"
"https://www.the-anchor.pub/events/pub-quiz-2026-02-04/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-29"
"https://www.the-anchor.pub/blog/euro-2024-viewing","redirect_source","post","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-29"
"https://www.the-anchor.pub/food-menu?utm_source=social&utm_medium=facebook&utm_campaign=Food&utm_content=Sundays","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-03-29"
"https://www.the-anchor.pub/events/quiz-night-june--2025/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-29"
"https://www.the-anchor.pub/events/cash-bingo-april--2025/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-29"
"https://www.the-anchor.pub/post/the-importance-of-being-dog-friendly","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-29"
"https://www.the-anchor.pub/drinks/whiskey","redirect_source","drink","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-28"
"https://www.the-anchor.pub/post/british-chip-shop-guide","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-28"
"https://www.the-anchor.pub/live-sport/premier-league","redirect_source","other","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-26"
"https://www.the-anchor.pub/book-table?purpose=drinks","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-03-25"
"https://www.the-anchor.pub/book-table?date=2026-03-15&purpose=food&sunday_lunch=true&mothers_day=true","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-03-25"
"https://www.the-anchor.pub/events/live-at-the-anchor-open-mic-night-2026-04-25/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-25"
"https://www.the-anchor.pub/live-sport-pub","redirect_source","other","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-25"
"https://www.the-anchor.pub/events/quiz-night-2026-07-15","page","event","308","/whats-on","all","","now-redirects","Live 308 -> /whats-on; will reclassify on recrawl, no content work.","2026-03-25"
"https://www.the-anchor.pub/blog/tag/six-nations","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-24"
"https://www.the-anchor.pub/blog/tag/diwali","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-23"
"https://www.the-anchor.pub/_frog","redirect_source","other","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-23"
"https://www.the-anchor.pub/events/quiz-night-2026-03-04","page","event","308","/events/quiz-night-2026-06-03","all","","now-redirects","Live 308 -> /events/quiz-night-2026-06-03; will reclassify on recrawl, no content work.","2026-03-22"
"https://www.the-anchor.pub/events/quiz-night-2026-10-07","page","event","308","/whats-on","all","","now-redirects","Live 308 -> /whats-on; will reclassify on recrawl, no content work.","2026-03-21"
"https://www.the-anchor.pub/blog?page=9","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-03-21"
"https://www.the-anchor.pub/events/quiz-night-april--2025","page","event","308","/events/quiz-night-2026-06-03","all","","now-redirects","Live 308 -> /events/quiz-night-2026-06-03; will reclassify on recrawl, no content work.","2026-03-20"
"https://www.the-anchor.pub/events/pub-quiz-night-2025-11-05/opengraph-image","og_image","event","","","","","no-action-non-page","OG-image route — noindex by design; expected, no action.","2026-03-20"
"https://www.the-anchor.pub/post/british-pie-week-the-anchor","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-20"
"https://www.the-anchor.pub/post/christmas-2023-events-the-anchor","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-20"
"https://www.the-anchor.pub/blog/winter-hours-cosy-times-at-the-anchor","page","post","200","","noindex, follow","https://www.the-anchor.pub/blog/winter-hours-cosy-times-at-the-anchor","intentional-noindex","noindex present — expected; no action.","2026-03-19"
"https://www.the-anchor.pub/free-parking","redirect_source","other","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-19"
"https://www.the-anchor.pub/blog/page/3","page","post","301","/blog","all","","now-redirects","Live 301 -> /blog; will reclassify on recrawl, no content work.","2026-03-17"
"https://www.the-anchor.pub/post/what-is-race-night","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-17"
"https://www.the-anchor.pub/private-hire/near","page","private_hire","404","","all","","broken","Live 404 — investigate: restore, 301, or 410.","2026-03-16"
"https://www.the-anchor.pub/blog/tag/parties","redirect_source","tag","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-16"
"https://www.the-anchor.pub/blog/page/8","page","post","301","/blog","all","","now-redirects","Live 301 -> /blog; will reclassify on recrawl, no content work.","2026-03-15"
"https://www.the-anchor.pub/events/quiz-night-july--2025","page","event","308","/events/quiz-night-2026-06-03","all","","now-redirects","Live 308 -> /events/quiz-night-2026-06-03; will reclassify on recrawl, no content work.","2026-03-14"
"https://www.the-anchor.pub/blog/christmas-venue","page","post","200","","noindex, follow","https://www.the-anchor.pub/blog/christmas-venue","intentional-noindex","noindex present — expected; no action.","2026-03-14"
"https://www.the-anchor.pub/drinks/sambuca-chilli","redirect_source","drink","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-14"
"https://www.the-anchor.pub/post/this-december-at-the-anchor","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-13"
"https://www.the-anchor.pub/events/bingo-2026-02-18","redirect_source","event","","","","","no-action-non-page","Redirects to a canonical destination; informational, no action.","2026-03-13"
"https://www.the-anchor.pub/post/traveling-digital-nomad-with-pet-guide","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-13"
"https://www.the-anchor.pub/post/day-of-the-dead-anchor-pub-events","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-13"
"https://www.the-anchor.pub/post/tequila-cultural-significance-during-dia-de-los-muertos","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-13"
"https://www.the-anchor.pub/blog?page=8","parameter_variant","other","","","","","no-action-non-page","Tracking-param variant — canonical consolidates it; no action.","2026-03-12"
"https://www.the-anchor.pub/post/st-patricks-day-2024-celebration-the-anchor","legacy_wix","post","301","/blog","all","","no-action-non-page","Legacy Wix URL — confirm it 301s/404s; no content work.","2026-03-12"
