source_file,layout,batch,row,keyword_text,keyword_norm,currency,raw_volume,precision_mode,value_low,value_high,state,three_month_change,yoy_change,competition,competition_index,bid_low,bid_high,ad_impression_share,in_account,in_plan,window_start,window_end,location,language,network,lens,pulled_on,source_hash
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,14,adult meetings,adult meetings,GBP,50.0,encoded_band,10,100,returned,0,0,Medium,54,0.65,1.45,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,15,ancher pub,ancher pub,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,16,anchor,anchor,GBP,50000.0,encoded_band,10000,100000,returned,0,0,Low,13,7.45,7.54,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,17,anchor airport,anchor airport,GBP,50.0,encoded_band,10,100,returned,-1,-1,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,18,anchor bar and grill,anchor bar and grill,GBP,50.0,encoded_band,10,100,returned,0,0,Low,1,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,19,anchor bar trivia night,anchor bar trivia night,GBP,50.0,encoded_band,10,100,returned,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,20,anchor barre,anchor barre,GBP,5000.0,encoded_band,1000,10000,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,21,anchor beer garden,anchor beer garden,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,22,anchor bingo,anchor bingo,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,23,anchor bowling club,anchor bowling club,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,1,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,24,anchor club,anchor club,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,25,anchor cowes,anchor cowes,GBP,500.0,encoded_band,100,1000,returned,9,0,Low,30,0.38,0.87,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,26,anchor day,anchor day,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,27,anchor entertainment,anchor entertainment,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,28,anchor event,anchor event,GBP,50.0,encoded_band,10,100,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,29,anchor festival,anchor festival,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,30,anchor hall,anchor hall,GBP,50.0,encoded_band,10,100,returned,0,0,Low,17,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,31,anchor karaoke,anchor karaoke,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,32,anchor lane,anchor lane,GBP,5000.0,encoded_band,1000,10000,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,33,anchor london,anchor london,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,34,anchor lounge seating,anchor lounge seating,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,35,anchor near me,anchor near me,GBP,5000.0,encoded_band,1000,10000,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,36,anchor party,anchor party,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,37,anchor pib,anchor pib,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,38,anchor pizza,anchor pizza,GBP,50.0,encoded_band,10,100,returned,0,0,Low,1,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,39,anchor promotion,anchor promotion,GBP,50.0,encoded_band,10,100,returned,,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,40,anchor pub & grille,anchor pub & grille,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,41,anchor pub and grill,anchor pub and grill,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,42,anchor pub heathrow,anchor pub heathrow,GBP,50.0,encoded_band,10,100,returned,,,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,43,anchor pub near me,anchor pub near me,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,26,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,44,anchor pub quiz,anchor pub quiz,GBP,50.0,encoded_band,10,100,returned,0,,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,45,anchor pub stanwell,anchor pub stanwell,GBP,50.0,encoded_band,10,100,returned,0,,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,46,anchor pub stanwell moor,anchor pub stanwell moor,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,47,anchor quiz,anchor quiz,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,48,anchor restaurant,anchor restaurant,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,2,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,49,anchor stanwell moor,anchor stanwell moor,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,50,anchor tavern,anchor tavern,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,1,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,51,anchor tavern london,anchor tavern london,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,52,anchoring for quiz,anchoring for quiz,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,53,anglers retreat staines,anglers retreat staines,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,54,anker bar,anker bar,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,55,anker pub,anker pub,GBP,50.0,encoded_band,10,100,returned,0,0,Low,3,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,56,anxhor pub,anxhor pub,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,57,any ktv open now,any ktv open now,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,58,area events today near me,area events today near me,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,59,attractions near me,attractions near me,GBP,500000.0,encoded_band,100000,1000000,returned,0,0,Medium,36,0.22,0.85,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,60,bar bingo near me,bar bingo near me,GBP,50.0,encoded_band,10,100,returned,0,0,Low,29,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,61,bar trivia games near me,bar trivia games near me,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,62,bar trivia near me friday,bar trivia near me friday,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,63,bar trivia near me saturday,bar trivia near me saturday,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,64,bar trivia near me thursday,bar trivia near me thursday,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,65,bar trivia near me today,bar trivia near me today,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,66,bar trivia near me wednesday,bar trivia near me wednesday,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,67,bar trivia tuesday near me,bar trivia tuesday near me,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,68,best fish and chips near heathrow airport,best fish and chips near heathrow airport,GBP,50.0,encoded_band,10,100,returned,0,0,Low,3,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,69,best local pub quiz nights near me,best local pub quiz nights near me,GBP,50.0,encoded_band,10,100,returned,0,0,Low,6,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,70,best pub quizzes in london,best pub quizzes in london,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,1,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,71,best pubs near me,best pubs near me,GBP,50000.0,encoded_band,10000,100000,returned,0,0,Low,19,0.27,1,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,72,best trivia near me,best trivia near me,GBP,0.0,encoded_band,0,0,zero,0,0,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,73,bingo anchor,bingo anchor,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,74,bingo ashford middlesex,bingo ashford middlesex,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,75,bingo books,bingo books,GBP,5000.0,encoded_band,1000,10000,returned,0,0,High,100,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,76,bingo boston,bingo boston,GBP,50.0,encoded_band,10,100,returned,0,0,Low,5,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,77,bingo cash,bingo cash,GBP,5000.0,encoded_band,1000,10000,returned,0,-0.9,Medium,39,6.61,25.17,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,78,bingo countdown,bingo countdown,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,79,bingo events near me,bingo events near me,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,3,0.99,4.48,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,80,bingo in pubs,bingo in pubs,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,14,4.32,14.25,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,81,bingo near feltham,bingo near feltham,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,82,bingo near me,bingo near me,GBP,50000.0,encoded_band,10000,100000,returned,0,0,Low,11,1.44,7.25,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,83,bingo near me tonite,bingo near me tonite,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,84,bingo night prize money amount,bingo night prize money amount,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,85,bingo night staines,bingo night staines,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,86,bingo night surrey,bingo night surrey,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,87,bingo online for cash,bingo online for cash,GBP,500.0,encoded_band,100,1000,returned,0,0,Low,30,12.53,39.36,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,88,bingo staines,bingo staines,GBP,,encoded_band,,,absent,,,,,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
raw/gkp-volumes-01.csv,volumes,gkp-volumes-01,89,bongo's bingo times,bongo's bingo times,GBP,50.0,encoded_band,10,100,returned,0,0,Low,0,,,,,,2025-09-01,2026-08-31,United Kingdom,English,Google Search,country,2026-09-13,1f37c7246e8d4a91232940e64709c69131d859f582eaeabc5ad939aae6aa125c
